-9.974232,-30.698494,-9.210202,-15.717965,-0.581779,-18.208344,-8.628423,2.490378,0,8.980627,-1,61,,,,
-9.987776,-29.044819,-9.452837,-14.05436,-0.5409,-16.928928,-8.911937,2.874568,0,9.364067,-1,57,,,,
-9.948762,-27.345306,-9.643039,-12.348422,-0.500342,-15.659546,-9.142696,3.311124,0,9.723807,1,127,,,,
-9.801579,-25.684158,-9.610497,-10.685375,-0.458952,-14.364131,-9.151545,3.678756,0,9.863266,1,127,,,,
-9.706325,-24.118568,-9.553455,-9.119348,-0.421772,-13.200497,-9.131683,4.081149,0,10.002171,1,127,,,,
-9.686523,-22.467125,-9.610082,-7.467319,-0.388656,-12.164024,-9.221426,4.696705,0,10.34861,1,127,,,,
-9.68346,-20.827797,-9.568805,-5.828235,-0.3578,-11.198318,-9.211004,5.370084,0,10.662101,1,127,,,,
-9.670682,-19.237015,-9.517813,-4.237794,-0.332718,-10.413306,-9.185095,6.175512,0,11.068104,1,127,,,,
-9.600147,-17.610451,-9.218002,-2.615319,-0.305995,-9.576943,-8.912007,6.961624,0,11.308762,1,127,,,,
-9.444111,-16.097054,-9.266708,-12.003842,-0.48428,-15.156834,-8.782429,3.152991,0,9.33126,-1,57,,,,
-9.335478,-14.460854,-9.064267,-10.372787,-0.43991,-13.768156,-8.624357,3.39537,0,9.268661,-1,57,,,,
-9.3863,-12.947563,-9.094266,-8.860931,-0.405488,-12.690837,-8.688778,3.829906,0,9.495422,-1,49,,,,
-9.36394,-11.425644,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
,,,,,,,,,,,,,Done lf,-9.36394,-11.425644
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
-9.238479,-9.851868,-9.019865,-7.343064,-0.371433,-11.624999,-8.648432,4.281935,0,9.650406,-1,38,,,,
