Row, Timestamp, Series 1
364 , 95.309, -1     
365 , 95.319, -1     
366 , 95.329, -1     
367 , 95.339, -1     
368 , 95.349, -1     
369 , 95.359, -1     
370 , 95.369, -1     
371 , 95.379, -1     
372 , 95.389, -1     
373 , 95.399, -1     
374 , 95.409, -1     
375 , 95.419, -1     
376 , 95.429, -1     
377 , 95.439, -1     
378 , 95.449, -1     
379 , 95.459, -1     
380 , 95.469, -1     
381 , 95.479, -1     
382 , 95.489, -1     
383 , 95.499, -1     
384 , 95.509, -1     
385 , 95.519, -1     
386 , 95.529, -1     
387 , 95.539, -1     
388 , 95.549, -1     
389 , 95.559, -1     
390 , 95.569, -1     
391 , 95.579, -1     
392 , 95.589, -1     
393 , 95.599, -1     
394 , 95.609, -1     
395 , 95.619, -1     
396 , 95.629, -1     
397 , 95.639, -1     
398 , 95.649, -1     
399 , 95.659, -1     
400 , 95.669, -1     
401 , 95.679, -1     
402 , 132.082, -1     
403 , 132.093, -1     
404 , 132.103, -1     
405 , 132.113, -1     
406 , 132.123, -1     
407 , 132.133, -1     
408 , 132.143, -1     
409 , 132.153, -1     
410 , 132.163, -1     
411 , 132.173, -1     
412 , 132.183, -1     
413 , 132.193, -1     
414 , 132.203, -1     
415 , 132.213, -1     
416 , 132.223, -1     
417 , 132.233, -1     
418 , 132.243, -1     
419 , 132.253, -1     
420 , 132.263, -1     
421 , 132.273, -1     
422 , 132.283, -1     
423 , 132.293, -1     
424 , 132.303, -1     
425 , 132.313, -1     
426 , 132.323, -1     
427 , 132.333, -1     
428 , 132.343, -1     
429 , 132.353, -1     
430 , 132.363, -1     
431 , 132.373, -1     
432 , 132.383, -1     
433 , 132.393, -1     
434 , 132.403, -1     
435 , 132.413, -1     
436 , 132.423, -1     
437 , 132.433, -1     
438 , 132.443, -1     
439 , 132.453, -1     
440 , 132.463, -1     
441 , 132.473, -1     
442 , 132.483, -1     
443 , 132.493, -1     
444 , 132.503, -1     
445 , 132.513, -1     
446 , 132.523, -1     
447 , 132.533, -1     
448 , 132.543, -1     
449 , 132.553, -1     
450 , 132.563, -1     
451 , 132.573, -1     
452 , 132.583, -1     
453 , 132.593, -1     
454 , 132.603, -1     
455 , 132.613, -1     
456 , 132.623, -1     
457 , 132.633, -1     
458 , 132.643, -1     
459 , 132.653, -1     
460 , 132.663, -1     
461 , 132.673, -1     
462 , 132.683, -1     
463 , 132.693, -1     
464 , 132.703, -1     
465 , 132.713, -1     
466 , 132.723, -1     
467 , 132.733, -1     
468 , 132.743, -1     
469 , 132.753, -1     
470 , 132.763, -1     
471 , 132.773, -1     
472 , 132.783, -1     
473 , 132.793, -1     
474 , 132.803, -1     
475 , 132.813, -1     
476 , 132.823, -1     
477 , 132.833, -1     
478 , 132.843, -1     
479 , 132.853, -1     
480 , 132.863, -1     
481 , 132.873, -1     
482 , 132.883, -1     
483 , 132.893, -1     
484 , 132.903, -1     
485 , 132.913, -1     
486 , 132.923, -1     
487 , 132.933, -1     
488 , 132.943, -1     
489 , 132.953, -1     
490 , 132.963, -1     
491 , 132.973, -1     
492 , 132.983, -1     
493 , 132.993, -1     
494 , 133.003, -1     
495 , 133.013, -1     
496 , 133.023, -1     
497 , 133.033, -1     
498 , 133.043, -1     
499 , 133.053, -1     
500 , 133.063, -1     
501 , 133.073, -1     
502 , 133.083, -1     
503 , 133.093, -1     
504 , 133.103, -1     
505 , 133.113, -1     
506 , 133.123, -1     
507 , 133.133, -1     
508 , 133.143, -1     
509 , 133.153, -1     
510 , 133.163, -1     
511 , 133.173, -1     
512 , 133.183, -1     
513 , 133.193, -1     
514 , 133.203, -1     
515 , 133.213, -1     
516 , 133.223, -1     
517 , 133.233, -1     
518 , 133.243, -1     
519 , 133.253, -1     
520 , 133.263, -1     
521 , 133.273, -1     
522 , 133.283, -1     
523 , 133.293, -1     
524 , 133.303, -1     
525 , 133.313, 0      
526 , 133.323, 0      
527 , 133.333, 0      
528 , 133.343, 0      
529 , 133.353, 0      
530 , 133.363, 0      
531 , 133.373, 0      
532 , 133.383, 0      
533 , 133.393, 0      
534 , 133.403, 0      
535 , 133.413, 0      
536 , 133.423, 0      
537 , 133.433, 0      
538 , 133.443, 0      
539 , 133.453, 0      
540 , 133.463, 0      
541 , 133.473, 0      
542 , 133.483, 0      
543 , 133.493, 0      
544 , 133.503, 0      
545 , 133.513, 0      
