Row, Timestamp, Series 1, Series 2, Series 3
0   , 0.335, , 0      , 3041   
1   , 0.350, , 0      , 3039   
2   , 0.360, , 0      , 3039   
3   , 0.370, , 0      , 3041   
4   , 0.381, , 0      , 3040   
5   , 0.392, , 0      , 3040   
6   , 0.402, , 0      , 3041   
7   , 0.412, , 0      , 3042   
8   , 0.426, , 0      , 3040   
9   , 0.437, , 0      , 3040   
10  , 0.447, , 0      , 3041   
11  , 0.457, , 0      , 3040   
12  , 0.471, , 0      , 3041   
13  , 0.482, , 0      , 3041   
14  , 0.492, , 0      , 3041   
15  , 0.502, , 0      , 3041   
16  , 0.516, , 0      , 3041   
17  , 0.527, , 0      , 3041   
18  , 0.537, , 0      , 3041   
19  , 0.547, , 0      , 3041   
20  , 0.561, , 0      , 3041   
21  , 0.572, , 0      , 3041   
22  , 0.582, , 0      , 3042   
23  , 0.592, , 0      , 3041   
24  , 0.606, , 0      , 3041   
25  , 0.617, , 0      , 3041   
26  , 0.627, , 0      , 3042   
27  , 0.637, , 0      , 3041   
28  , 0.651, , 0      , 3042   
29  , 0.662, , 0      , 3042   
30  , 0.672, , 0      , 3041   
31  , 0.682, , 0      , 3041   
32  , 0.696, , 0      , 3041   
33  , 0.707, , 0      , 3041   
34  , 0.717, , 0      , 3041   
35  , 0.727, , 0      , 3042   
36  , 0.741, , 0      , 3042   
37  , 0.752, , 0      , 3042   
38  , 0.762, , 0      , 3042   
39  , 0.772, , 0      , 3042   
40  , 0.786, , 0      , 3042   
41  , 0.797, , 0      , 3042   
42  , 0.807, , 0      , 3042   
43  , 0.817, , 0      , 3040   
44  , 0.831, , 0      , 3041   
45  , 0.842, , 0      , 3041   
46  , 0.852, , 0      , 3040   
47  , 0.862, , 0      , 3042   
48  , 0.876, , 0      , 3041   
49  , 0.887, , 0      , 3041   
50  , 0.897, , 0      , 3041   
51  , 0.907, , 0      , 3041   
52  , 0.921, , 0      , 3041   
53  , 0.932, , 0      , 3041   
54  , 0.942, , 0      , 3041   
55  , 0.952, , 0      , 3041   
56  , 0.966, , 0      , 3042   
57  , 0.977, , 0      , 3042   
58  , 0.987, , 0      , 3041   
59  , 0.997, , 0      , 3040   
60  , 1.011, , 0      , 3040   
61  , 1.022, , 0      , 3040   
62  , 1.032, , 0      , 3041   
63  , 1.042, , 0      , 3040   
64  , 1.052, , 0      , 3040   
65  , 1.062, , 0      , 3041   
66  , 1.072, , 0      , 3042   
67  , 1.086, , 0      , 3041   
68  , 1.097, , 0      , 3041   
69  , 1.107, , 0      , 3041   
70  , 1.117, , 0      , 3042   
71  , 1.131, , 0      , 3041   
72  , 1.142, , 0      , 3041   
73  , 1.152, , 0      , 3042   
74  , 1.162, , 0      , 3042   
75  , 1.176, , 0      , 3041   
76  , 1.187, , 0      , 3041   
77  , 1.197, , 0      , 3041   
78  , 1.207, , 0      , 3040   
79  , 1.221, , 0      , 3041   
80  , 1.232, , 0      , 3041   
81  , 1.242, , 0      , 3041   
82  , 1.252, , 0      , 3040   
83  , 1.266, , 0      , 3040   
84  , 1.277, , 0      , 3040   
85  , 1.287, , 0      , 3040   
86  , 1.297, , 0      , 3041   
87  , 1.311, , 0      , 3041   
88  , 1.322, , 0      , 3041   
89  , 1.332, , 0      , 3042   
90  , 1.342, , 0      , 3041   
91  , 1.356, , 0      , 3041   
92  , 1.367, , 0      , 3041   
93  , 1.377, , 0      , 3042   
94  , 1.387, , 0      , 3041   
95  , 1.401, , 0      , 3040   
96  , 1.412, , 0      , 3040   
97  , 1.422, , 0      , 3041   
98  , 1.432, , 0      , 3041   
99  , 1.446, , 0      , 3041   
100 , 1.457, , 0      , 3041   
101 , 1.467, , 0      , 3042   
102 , 1.477, , 0      , 3042   
103 , 1.491, , 0      , 3041   
104 , 1.502, , 0      , 3041   
105 , 1.512, , 0      , 3043   
106 , 1.522, , 0      , 3042   
107 , 1.536, , 0      , 3041   
108 , 1.547, , 0      , 3041   
109 , 1.557, , 0      , 3041   
110 , 1.567, , 0      , 3040   
111 , 1.581, , 0      , 3040   
112 , 1.592, , 0      , 3040   
113 , 1.602, , 0      , 3041   
114 , 1.612, , 0      , 3041   
115 , 1.626, , 0      , 3041   
116 , 1.637, , 0      , 3041   
117 , 1.647, , 0      , 3041   
118 , 1.657, , 0      , 3041   
119 , 1.671, , 0      , 3041   
120 , 1.682, , 0      , 3041   
121 , 1.692, , 0      , 3041   
122 , 1.702, , 0      , 3041   
123 , 1.716, , 0      , 3042   
124 , 1.727, , 0      , 3042   
125 , 1.737, , 0      , 3041   
126 , 1.747, , 0      , 3040   
127 , 1.761, , 0      , 3042   
128 , 1.772, , 0      , 3042   
129 , 1.782, , 0      , 3042   
130 , 1.792, , 0      , 3041   
131 , 1.802, , 0      , 3041   
132 , 1.812, , 0      , 3042   
133 , 1.822, , 0      , 3042   
134 , 1.832, , 0      , 3042   
135 , 1.842, , 0      , 3041   
136 , 1.852, , 0      , 3042   
137 , 1.866, , 0      , 3041   
138 , 1.877, , 0      , 3041   
139 , 1.887, , 0      , 3043   
140 , 1.897, , 0      , 3041   
141 , 1.911, , 0      , 3043   
142 , 1.922, , 0      , 3043   
143 , 1.932, , 0      , 3042   
144 , 1.942, , 0      , 3042   
145 , 1.952, , 0      , 3042   
146 , 1.962, , 0      , 3042   
147 , 1.972, , 0      , 3041   
148 , 1.986, , 0      , 3041   
149 , 1.997, , 0      , 3041   
150 , 2.007, , 0      , 3040   
151 , 2.017, , 0      , 3041   
152 , 2.031, , 0      , 3041   
153 , 2.042, , 0      , 3041   
154 , 2.052, , 0      , 3041   
155 , 2.062, , 0      , 3042   
156 , 2.076, , 0      , 3041   
157 , 2.087, , 0      , 3041   
158 , 2.097, , 0      , 3042   
159 , 2.107, , 0      , 3042   
160 , 2.121, , 0      , 3041   
161 , 2.132, , 0      , 3041   
162 , 2.142, , 0      , 3040   
163 , 2.152, , 0      , 3040   
164 , 2.166, , 0      , 3041   
165 , 2.177, , 0      , 3041   
166 , 2.187, , 0      , 3040   
167 , 2.197, , 0      , 3042   
168 , 2.209, , 0      , 3042   
169 , 2.219, , 0      , 3042   
170 , 2.229, , 0      , 3041   
171 , 2.241, , 0      , 3042   
172 , 2.252, , 0      , 3042   
173 , 2.262, , 0      , 3041   
174 , 2.272, , 0      , 3041   
175 , 2.286, , 0      , 3042   
176 , 2.297, , 0      , 3042   
177 , 2.307, , 0      , 3042   
178 , 2.317, , 0      , 3042   
179 , 2.331, , 0      , 3040   
180 , 2.342, , 0      , 3040   
181 , 2.352, , 0      , 3042   
182 , 2.362, , 0      , 3041   
183 , 2.376, , 0      , 3041   
184 , 2.387, , 0      , 3041   
185 , 2.397, , 0      , 3041   
186 , 2.407, , 0      , 3040   
187 , 2.421, , 0      , 3041   
188 , 2.432, , 0      , 3041   
189 , 2.442, , 0      , 3040   
190 , 2.452, , 0      , 3041   
191 , 2.466, , 0      , 3040   
192 , 2.477, , 0      , 3040   
193 , 2.487, , 0      , 3041   
194 , 2.497, , 0      , 3041   
195 , 2.511, , 0      , 3041   
196 , 2.522, , 0      , 3041   
197 , 2.532, , 0      , 3041   
198 , 2.542, , 0      , 3041   
199 , 2.556, , 0      , 3041   
200 , 2.567, , 0      , 3041   
201 , 2.577, , 0      , 3040   
202 , 2.587, , 0      , 3042   
203 , 2.601, , 0      , 3041   
204 , 2.612, , 0      , 3041   
205 , 2.622, , 0      , 3041   
206 , 2.632, , 0      , 3040   
207 , 2.646, , 0      , 3042   
208 , 2.657, , 0      , 3042   
209 , 2.667, , 0      , 3041   
210 , 2.677, , 0      , 3041   
211 , 2.691, , 0      , 3041   
212 , 2.702, , 0      , 3041   
213 , 2.712, , 0      , 3041   
214 , 2.722, , 0      , 3042   
215 , 2.736, , 0      , 3041   
216 , 2.747, , 0      , 3041   
217 , 2.757, , 0      , 3041   
218 , 2.767, , 0      , 3040   
219 , 2.781, , 0      , 3040   
220 , 2.792, , 0      , 3040   
221 , 2.802, , 0      , 3041   
222 , 2.812, , 0      , 3041   
223 , 2.826, , 0      , 3041   
224 , 2.837, , 0      , 3041   
225 , 2.847, , 0      , 3041   
226 , 2.857, , 0      , 3041   
227 , 2.870, , 0      , 3042   
228 , 2.880, , 0      , 3042   
229 , 2.890, , 0      , 3041   
230 , 2.901, , 0      , 3039   
231 , 2.912, , 0      , 3039   
232 , 2.922, , 0      , 3042   
233 , 2.932, , 0      , 3041   
234 , 2.942, , 0      , 3041   
235 , 2.952, , 0      , 3042   
236 , 2.962, , 0      , 3042   
237 , 2.976, , 0      , 3042   
238 , 2.987, , 0      , 3042   
239 , 2.997, , 0      , 3040   
240 , 3.007, , 0      , 3042   
241 , 3.021, , 0      , 3042   
242 , 3.032, , 0      , 3042   
243 , 3.042, , 0      , 3042   
244 , 3.052, , 0      , 3042   
245 , 3.066, , 0      , 3043   
246 , 3.077, , 0      , 3043   
247 , 3.087, , 0      , 3042   
248 , 3.097, , 0      , 3043   
249 , 3.107, , 0      , 3043   
250 , 3.117, , 0      , 3044   
251 , 3.127, , 0      , 3041   
252 , 3.141, , 0      , 3041   
253 , 3.152, , 0      , 3041   
254 , 3.162, , 0      , 3039   
255 , 3.172, , 0      , 3040   
256 , 3.182, , 0      , 3040   
257 , 3.192, , 0      , 3041   
258 , 3.202, , 0      , 3041   
259 , 3.216, , 0      , 3041   
260 , 3.227, , 0      , 3041   
261 , 3.237, , 0      , 3042   
262 , 3.247, , 0      , 3041   
263 , 3.261, , 0      , 3042   
264 , 3.272, , 0      , 3042   
265 , 3.282, , 0      , 3041   
266 , 3.292, , 0      , 3042   
267 , 3.302, , 0      , 3042   
268 , 3.312, , 0      , 3041   
269 , 3.322, , 0      , 3041   
270 , 3.336, , 0      , 3041   
271 , 3.347, , 0      , 3041   
272 , 3.357, , 0      , 3041   
273 , 3.367, , 0      , 3041   
274 , 3.379, , 0      , 3044   
275 , 3.389, , 0      , 3044   
276 , 3.399, , 0      , 3042   
277 , 3.411, , 0      , 3041   
278 , 3.422, , 0      , 3041   
279 , 3.432, , 0      , 3041   
280 , 3.442, , 0      , 3042   
281 , 3.456, , 0      , 3041   
282 , 3.467, , 0      , 3041   
283 , 3.477, , 0      , 3041   
284 , 3.487, , 0      , 3041   
285 , 3.501, , 0      , 3041   
286 , 3.512, , 0      , 3041   
287 , 3.522, , 0      , 3041   
288 , 3.532, , 0      , 3042   
289 , 3.542, , 0      , 3042   
290 , 3.552, , 0      , 3040   
291 , 3.562, , 0      , 3041   
292 , 3.576, , 0      , 3040   
293 , 3.587, , 0      , 3040   
294 , 3.597, , 0      , 3041   
295 , 3.607, , 0      , 3041   
296 , 3.621, , 0      , 3041   
297 , 3.632, , 0      , 3041   
298 , 3.642, , 0      , 3041   
299 , 3.652, , 0      , 3040   
300 , 3.662, , 0      , 3040   
301 , 3.672, , 0      , 3042   
302 , 3.682, , 0      , 3040   
303 , 3.696, , 0      , 3041   
304 , 3.707, , 0      , 3041   
305 , 3.717, , 0      , 3041   
306 , 3.727, , 0      , 3042   
307 , 3.737, , 0      , 3042   
308 , 3.747, , 0      , 3041   
309 , 3.757, , 0      , 3042   
310 , 3.770, , 0      , 3042   
311 , 3.780, , 0      , 3042   
312 , 3.790, , 0      , 3042   
313 , 3.801, , 0      , 3042   
314 , 3.812, , 0      , 3042   
315 , 3.822, , 0      , 3040   
316 , 3.832, , 0      , 3041   
317 , 3.846, , 0      , 3041   
318 , 3.857, , 0      , 3041   
319 , 3.867, , 0      , 3040   
320 , 3.877, , 0      , 3041   
321 , 3.891, , 0      , 3042   
322 , 3.902, , 0      , 3042   
323 , 3.912, , 0      , 3041   
324 , 3.922, , 0      , 3041   
325 , 3.936, , 0      , 3041   
326 , 3.947, , 0      , 3041   
327 , 3.957, , 0      , 3041   
328 , 3.967, , 0      , 3042   
329 , 3.981, , 0      , 3042   
330 , 3.992, , 0      , 3042   
331 , 4.002, , 0      , 3041   
332 , 4.012, , 0      , 3042   
333 , 4.026, , 0      , 3041   
334 , 4.037, , 0      , 3041   
335 , 4.047, , 0      , 3041   
336 , 4.057, , 0      , 3042   
337 , 4.067, , 0      , 3042   
338 , 4.077, , 0      , 3041   
339 , 4.087, , 0      , 3042   
340 , 4.101, , 0      , 3042   
341 , 4.112, , 0      , 3042   
342 , 4.122, , 0      , 3041   
343 , 4.132, , 0      , 3041   
344 , 4.146, , 0      , 3042   
345 , 4.157, , 0      , 3042   
346 , 4.167, , 0      , 3042   
347 , 4.177, , 0      , 3042   
348 , 4.191, , 0      , 3041   
349 , 4.202, , 0      , 3041   
350 , 4.212, , 0      , 3042   
351 , 4.222, , 0      , 3042   
352 , 4.236, , 0      , 3041   
353 , 4.247, , 0      , 3041   
354 , 4.257, , 0      , 3041   
355 , 4.267, , 0      , 3041   
356 , 4.279, , 0      , 3037   
357 , 4.289, , 0      , 3037   
358 , 4.299, , 0      , 3041   
359 , 4.311, , 0      , 3041   
360 , 4.322, , 0      , 3041   
361 , 4.332, , 0      , 3041   
362 , 4.342, , 0      , 3041   
363 , 4.352, , 0      , 3041   
364 , 4.362, , 0      , 3041   
365 , 4.372, , 0      , 3041   
366 , 4.386, , 0      , 3042   
367 , 4.397, , 0      , 3042   
368 , 4.407, , 0      , 3041   
369 , 4.417, , 0      , 3038   
370 , 4.430, , 0      , 3041   
371 , 4.440, , 0      , 3041   
372 , 4.450, , 0      , 3041   
373 , 4.461, , 0      , 3041   
374 , 4.472, , 0      , 3041   
375 , 4.482, , 0      , 3043   
376 , 4.492, , 0      , 3042   
377 , 4.506, , 0      , 3042   
378 , 4.517, , 0      , 3042   
379 , 4.527, , 0      , 3043   
380 , 4.537, , 0      , 3042   
381 , 4.551, , 0      , 3042   
382 , 4.562, , 0      , 3042   
383 , 4.572, , 0      , 3041   
384 , 4.582, , 0      , 3041   
385 , 4.596, , 0      , 3041   
386 , 4.607, , 0      , 3041   
387 , 4.617, , 0      , 3041   
388 , 4.627, , 0      , 3041   
389 , 4.640, , 0      , 3043   
390 , 4.650, , 0      , 3043   
391 , 4.660, , 0      , 3042   
392 , 4.671, , 0      , 3041   
393 , 4.682, , 0      , 3041   
394 , 4.692, , 0      , 3042   
395 , 4.702, , 0      , 3041   
396 , 4.716, , 0      , 3041   
397 , 4.727, , 0      , 3041   
398 , 4.737, , 0      , 3041   
399 , 4.747, , 0      , 3042   
400 , 4.761, , 0      , 3041   
401 , 4.772, , 0      , 3041   
402 , 4.782, , 0      , 3041   
403 , 4.792, , 0      , 3041   
404 , 4.806, , 0      , 3041   
405 , 4.817, , 0      , 3041   
406 , 4.827, , 0      , 3041   
407 , 4.837, , 0      , 3041   
408 , 4.847, , 0      , 3041   
409 , 4.857, , 0      , 3042   
410 , 4.867, , 0      , 3040   
411 , 4.881, , 0      , 3041   
412 , 4.892, , 0      , 3041   
413 , 4.902, , 0      , 3042   
414 , 4.912, , 0      , 3042   
415 , 4.926, , 0      , 3042   
416 , 4.937, , 0      , 3042   
417 , 4.947, , 0      , 3041   
418 , 4.957, , 0      , 3042   
419 , 4.971, , 0      , 3041   
420 , 4.982, , 0      , 3041   
421 , 4.992, , 0      , 3041   
422 , 5.002, , 0      , 3041   
423 , 5.012, , 0      , 3041   
424 , 5.022, , 0      , 3040   
425 , 5.032, , 0      , 3042   
426 , 5.042, , 0      , 3042   
427 , 5.052, , 0      , 3039   
428 , 5.062, , 0      , 3040   
429 , 5.072, , 0      , 3040   
430 , 5.082, , 0      , 3041   
431 , 5.092, , 0      , 3041   
432 , 5.102, , 0      , 3041   
433 , 5.112, , 0      , 3042   
434 , 5.122, , 0      , 3041   
435 , 5.136, , 0      , 3040   
436 , 5.147, , 0      , 3040   
437 , 5.157, , 0      , 3041   
438 , 5.167, , 0      , 3041   
439 , 5.181, , 0      , 3042   
440 , 5.192, , 0      , 3042   
441 , 5.202, , 0      , 3041   
442 , 5.212, , 0      , 3041   
443 , 5.224, , 0      , 3041   
444 , 5.234, , 0      , 3041   
445 , 5.244, , 0      , 3042   
446 , 5.256, , 0      , 3042   
447 , 5.267, , 0      , 3042   
448 , 5.277, , 0      , 3042   
449 , 5.287, , 0      , 3041   
450 , 5.297, , 0      , 3041   
451 , 5.307, , 0      , 3041   
452 , 5.317, , 0      , 3042   
453 , 5.331, , 0      , 3042   
454 , 5.346, , 0      , 3041   
455 , 5.356, , 0      , 3041   
456 , 5.367, , 0      , 3041   
457 , 5.377, , 0      , 3041   
458 , 5.389, , 0      , 3041   
459 , 5.399, , 0      , 3041   
460 , 5.409, , 0      , 3041   
461 , 5.421, , 0      , 3041   
462 , 5.432, , 0      , 3041   
463 , 5.442, , 0      , 3041   
464 , 5.452, , 0      , 3041   
465 , 5.466, , 0      , 3040   
466 , 5.477, , 0      , 3040   
467 , 5.487, , 0      , 3041   
468 , 5.497, , 0      , 3042   
469 , 5.509, , 0      , 3042   
470 , 5.519, , 0      , 3042   
471 , 5.529, , 0      , 3041   
472 , 5.541, , 0      , 3041   
473 , 5.552, , 0      , 3041   
474 , 5.562, , 0      , 3041   
475 , 5.572, , 0      , 3042   
476 , 5.586, , 0      , 3041   
477 , 5.597, , 0      , 3041   
478 , 5.607, , 0      , 3041   
479 , 5.617, , 0      , 3041   
480 , 5.631, , 0      , 3042   
481 , 5.642, , 0      , 3042   
482 , 5.652, , 0      , 3042   
483 , 5.662, , 0      , 3043   
484 , 5.676, , 0      , 3041   
485 , 5.687, , 0      , 3041   
486 , 5.697, , 0      , 3041   
487 , 5.707, , 0      , 3042   
488 , 5.721, , 0      , 3042   
489 , 5.732, , 0      , 3042   
490 , 5.742, , 0      , 3041   
491 , 5.752, , 0      , 3046   
492 , 5.762, , 0      , 3046   
493 , 5.772, , 0      , 3040   
494 , 5.782, , 0      , 3041   
495 , 5.796, , 0      , 3041   
496 , 5.807, , 0      , 3041   
497 , 5.817, , 0      , 3041   
498 , 5.827, , 0      , 3041   
499 , 5.841, , 0      , 3042   
500 , 5.852, , 0      , 3042   
501 , 5.862, , 0      , 3042   
502 , 5.872, , 0      , 3042   
503 , 5.886, , 0      , 3041   
504 , 5.897, , 0      , 3041   
505 , 5.907, , 0      , 3042   
506 , 5.917, , 0      , 3041   
507 , 5.931, , 0      , 3040   
508 , 5.942, , 0      , 3040   
509 , 5.952, , 0      , 3040   
510 , 5.962, , 0      , 3041   
511 , 5.976, , 0      , 3042   
512 , 5.987, , 0      , 3042   
513 , 5.997, , 0      , 3038   
514 , 6.007, , 0      , 3042   
515 , 6.021, , 0      , 3041   
516 , 6.032, , 0      , 3041   
517 , 6.042, , 0      , 3041   
518 , 6.052, , 0      , 3042   
519 , 6.066, , 0      , 3042   
520 , 6.077, , 0      , 3042   
521 , 6.087, , 0      , 3041   
522 , 6.097, , 0      , 3042   
523 , 6.111, , 0      , 3043   
524 , 6.122, , 0      , 3043   
525 , 6.132, , 0      , 3042   
526 , 6.142, , 0      , 3040   
527 , 6.152, , 0      , 3040   
528 , 6.162, , 0      , 3041   
529 , 6.172, , 0      , 3042   
530 , 6.182, , 0      , 3042   
531 , 6.192, , 0      , 3041   
532 , 6.202, , 0      , 3041   
533 , 6.212, , 0      , 3041   
534 , 6.222, , 0      , 3041   
535 , 6.232, , 0      , 3042   
536 , 6.246, , 0      , 3043   
537 , 6.257, , 0      , 3043   
538 , 6.267, , 0      , 3041   
539 , 6.277, , 0      , 3041   
540 , 6.290, , 0      , 3041   
541 , 6.300, , 0      , 3041   
542 , 6.310, , 0      , 3041   
543 , 6.321, , 0      , 3041   
544 , 6.332, , 0      , 3041   
545 , 6.342, , 0      , 3041   
546 , 6.352, , 0      , 3041   
547 , 6.366, , 0      , 3041   
548 , 6.377, , 0      , 3041   
549 , 6.387, , 0      , 3042   
550 , 6.397, , 0      , 3042   
551 , 6.411, , 0      , 3043   
552 , 6.422, , 0      , 3043   
553 , 6.432, , 0      , 3042   
554 , 6.442, , 0      , 3042   
555 , 6.452, , 0      , 3042   
556 , 6.462, , 0      , 3042   
557 , 6.472, , 0      , 3041   
558 , 6.486, , 0      , 3042   
559 , 6.497, , 0      , 3042   
560 , 6.507, , 0      , 3040   
561 , 6.517, , 0      , 3041   
562 , 6.531, , 0      , 3042   
563 , 6.542, , 0      , 3042   
564 , 6.552, , 0      , 3041   
565 , 6.562, , 0      , 3042   
566 , 6.576, , 0      , 3042   
567 , 6.587, , 0      , 3042   
568 , 6.597, , 0      , 3042   
569 , 6.607, , 0      , 3041   
570 , 6.620, , 0      , 3043   
571 , 6.630, , 0      , 3043   
572 , 6.640, , 0      , 3042   
573 , 6.651, , 0      , 3040   
574 , 6.662, , 0      , 3040   
575 , 6.672, , 0      , 3041   
576 , 6.682, , 0      , 3042   
577 , 6.692, , 0      , 3042   
578 , 6.702, , 0      , 3041   
579 , 6.712, , 0      , 3041   
580 , 6.726, , 0      , 3045   
581 , 6.737, , 0      , 3045   
582 , 6.747, , 0      , 3041   
583 , 6.757, , 0      , 3041   
584 , 6.771, , 0      , 3041   
585 , 6.782, , 0      , 3041   
586 , 6.792, , 0      , 3042   
587 , 6.802, , 0      , 3038   
588 , 6.816, , 0      , 3041   
589 , 6.827, , 0      , 3041   
590 , 6.837, , 0      , 3041   
591 , 6.847, , 0      , 3044   
592 , 6.861, , 0      , 3042   
593 , 6.872, , 0      , 3042   
594 , 6.882, , 0      , 3041   
595 , 6.892, , 0      , 3041   
596 , 6.902, , 0      , 3041   
597 , 6.912, , 0      , 3041   
598 , 6.922, , 0      , 3039   
599 , 6.936, , 0      , 3041   
600 , 6.947, , 0      , 3041   
601 , 6.957, , 0      , 3041   
602 , 6.967, , 0      , 3041   
603 , 6.981, , 0      , 3041   
604 , 6.992, , 0      , 3041   
605 , 7.002, , 0      , 3042   
606 , 7.012, , 0      , 3042   
607 , 7.026, , 0      , 3041   
608 , 7.037, , 0      , 3041   
609 , 7.047, , 0      , 3039   
610 , 7.057, , 0      , 3042   
611 , 7.071, , 0      , 3037   
612 , 7.082, , 0      , 3037   
613 , 7.092, , 0      , 3044   
614 , 7.102, , 0      , 3042   
615 , 7.116, , 0      , 3041   
616 , 7.127, , 0      , 3041   
617 , 7.137, , 0      , 3041   
618 , 7.147, , 0      , 3041   
619 , 7.161, , 0      , 3041   
620 , 7.172, , 0      , 3041   
621 , 7.182, , 0      , 3042   
622 , 7.192, , 0      , 3041   
623 , 7.206, , 0      , 3041   
624 , 7.217, , 0      , 3041   
625 , 7.227, , 0      , 3041   
626 , 7.237, , 0      , 3042   
627 , 7.251, , 0      , 3041   
628 , 7.262, , 0      , 3041   
629 , 7.272, , 0      , 3042   
630 , 7.282, , 0      , 3040   
631 , 7.297, , 0      , 3041   
632 , 7.307, , 0      , 3041   
633 , 7.317, , 0      , 3041   
634 , 7.327, , 0      , 3040   
635 , 7.341, , 0      , 3041   
636 , 7.352, , 0      , 3041   
637 , 7.362, , 0      , 3041   
638 , 7.372, , 0      , 3040   
639 , 7.386, , 0      , 3041   
640 , 7.397, , 0      , 3041   
641 , 7.407, , 0      , 3041   
642 , 7.417, , 0      , 3041   
643 , 7.431, , 0      , 3041   
644 , 7.442, , 0      , 3041   
645 , 7.452, , 0      , 3042   
646 , 7.462, , 0      , 3042   
647 , 7.476, , 0      , 3041   
648 , 7.487, , 0      , 3041   
649 , 7.497, , 0      , 3041   
650 , 7.507, , 0      , 3041   
651 , 7.521, , 0      , 3043   
652 , 7.532, , 0      , 3043   
653 , 7.542, , 0      , 3042   
654 , 7.552, , 0      , 3040   
655 , 7.566, , 0      , 3041   
656 , 7.577, , 0      , 3041   
657 , 7.587, , 0      , 3045   
658 , 7.597, , 0      , 3041   
659 , 7.611, , 0      , 3041   
660 , 7.622, , 0      , 3041   
661 , 7.632, , 0      , 3042   
662 , 7.642, , 0      , 3041   
663 , 7.656, , 0      , 3041   
664 , 7.667, , 0      , 3041   
665 , 7.677, , 0      , 3042   
666 , 7.687, , 0      , 3041   
667 , 7.701, , 0      , 3042   
668 , 7.712, , 0      , 3042   
669 , 7.722, , 0      , 3041   
670 , 7.732, , 0      , 3041   
671 , 7.744, , 0      , 3042   
672 , 7.754, , 0      , 3042   
673 , 7.764, , 0      , 3042   
674 , 7.776, , 0      , 3041   
675 , 7.787, , 0      , 3041   
676 , 7.797, , 0      , 3042   
677 , 7.807, , 0      , 3042   
678 , 7.817, , 0      , 3042   
679 , 7.827, , 0      , 3040   
680 , 7.837, , 0      , 3041   
681 , 7.851, , 0      , 3037   
682 , 7.862, , 0      , 3037   
683 , 7.872, , 0      , 3042   
684 , 7.882, , 0      , 3041   
685 , 7.896, , 0      , 3041   
686 , 7.907, , 0      , 3041   
687 , 7.917, , 0      , 3040   
688 , 7.927, , 0      , 3041   
689 , 7.937, , 0      , 3041   
690 , 7.947, , 0      , 3040   
691 , 7.957, , 0      , 3043   
692 , 7.967, , 0      , 3043   
693 , 7.977, , 0      , 3041   
694 , 7.987, , 0      , 3041   
695 , 8.001, , 0      , 3041   
696 , 8.012, , 0      , 3041   
697 , 8.022, , 0      , 3041   
698 , 8.032, , 0      , 3042   
699 , 8.042, , 0      , 3042   
700 , 8.052, , 0      , 3042   
701 , 8.062, , 0      , 3042   
702 , 8.076, , 0      , 3040   
703 , 8.087, , 0      , 3040   
704 , 8.097, , 0      , 3039   
705 , 8.107, , 0      , 3041   
706 , 8.121, , 0      , 3042   
707 , 8.132, , 0      , 3042   
708 , 8.142, , 0      , 3042   
709 , 8.152, , 0      , 3041   
710 , 8.166, , 0      , 3041   
711 , 8.177, , 0      , 3041   
712 , 8.187, , 0      , 3042   
713 , 8.197, , 0      , 3042   
714 , 8.211, , 0      , 3041   
715 , 8.222, , 0      , 3041   
716 , 8.232, , 0      , 3041   
717 , 8.242, , 0      , 3041   
718 , 8.252, , 0      , 3041   
719 , 8.262, , 0      , 3042   
720 , 8.272, , 0      , 3042   
721 , 8.286, , 0      , 3041   
722 , 8.297, , 0      , 3041   
723 , 8.307, , 0      , 3040   
724 , 8.317, , 0      , 3042   
725 , 8.331, , 0      , 3042   
726 , 8.342, , 0      , 3042   
727 , 8.352, , 0      , 3042   
728 , 8.362, , 0      , 3041   
729 , 8.374, , 0      , 3042   
730 , 8.384, , 0      , 3042   
731 , 8.394, , 0      , 3042   
732 , 8.405, , 0      , 3042   
733 , 8.415, , 0      , 3042   
734 , 8.425, , 0      , 3041   
735 , 8.437, , 0      , 3041   
736 , 8.447, , 0      , 3041   
737 , 8.457, , 0      , 3042   
738 , 8.467, , 0      , 3041   
739 , 8.481, , 0      , 3042   
740 , 8.491, , 0      , 3042   
741 , 8.502, , 0      , 3042   
742 , 8.512, , 0      , 3043   
743 , 8.522, , 0      , 3043   
744 , 8.532, , 0      , 3041   
745 , 8.542, , 0      , 3042   
746 , 8.556, , 0      , 3042   
747 , 8.567, , 0      , 3042   
748 , 8.577, , 0      , 3041   
749 , 8.587, , 0      , 3040   
750 , 8.601, , 0      , 3040   
751 , 8.612, , 0      , 3040   
752 , 8.622, , 0      , 3041   
753 , 8.632, , 0      , 3039   
754 , 8.642, , 0      , 3039   
755 , 8.652, , 0      , 3042   
756 , 8.662, , 0      , 3040   
757 , 8.672, , 0      , 3040   
758 , 8.682, , 0      , 3042   
759 , 8.692, , 0      , 3041   
760 , 8.702, , 0      , 3041   
761 , 8.712, , 0      , 3042   
762 , 8.722, , 0      , 3042   
763 , 8.736, , 0      , 3042   
764 , 8.747, , 0      , 3042   
765 , 8.757, , 0      , 3041   
766 , 8.767, , 0      , 3041   
767 , 8.781, , 0      , 3041   
768 , 8.792, , 0      , 3041   
769 , 8.802, , 0      , 3043   
770 , 8.812, , 0      , 3041   
771 , 8.824, , 0      , 3042   
772 , 8.834, , 0      , 3042   
773 , 8.844, , 0      , 3041   
774 , 8.856, , 0      , 3041   
775 , 8.867, , 0      , 3041   
