Row, Timestamp, Series 1, Series 2, Series 4, Series 5, Series 6
963,10.31, , , ,957,3063
964,10.32, , , ,957,3063
965,10.33, , , ,957,3062
966,10.34, , , ,957,3062
967,10.35, , , ,957,3062
968,10.36, , , ,957,3063
969,10.37, , , ,957,3063
970,10.38, , , ,957,3063
971,10.39, , , ,957,3063
972,10.4, , , ,957,3063
973,10.41, , , ,957,3062
974,10.42, , , ,957,3063
975,10.43, , , ,957,3063
976,10.44, , , ,957,3062
977,10.45, , , ,957,3063
978,10.46, , , ,957,3063
979,10.47, , , ,957,3062
980,10.48, , , ,957,3062
981,10.49, , , ,957,3063
982,10.5, , , ,957,3063
983,10.51, , , ,957,3062
984,10.52, , , ,957,3063
985,10.53, , , ,957,3063
986,10.54, , , ,957,3063
987,10.55, , , ,957,3063
988,10.56, , , ,957,3063
989,10.57, , , ,957,3063
990,10.58, , , ,957,3063
991,10.59, , , ,957,3063
992,10.6, , , ,957,3066
993,10.61, , , ,957,3064
994,10.62, , , ,957,3063
995,10.63, , , ,957,3063
996,10.64, , , ,957,3064
997,10.65, , , ,957,3063
998,10.66, , , ,957,3064
999,10.67, , , ,957,3064
1000,10.68, , , ,957,3063
1001,10.69, , , ,957,3063
1002,10.7, , , ,957,3063
1003,10.71, , , ,957,3063
1004,10.72, , , ,957,3063
1005,10.73, , , ,957,3063
1006,10.74, , , ,957,3063
1007,10.75, , , ,957,3063
1008,10.76, , , ,957,3063
1009,10.77, , , ,957,3063
1010,10.78, , , ,957,3063
1011,10.79, , , ,957,3063
1012,10.8, , , ,957,3063
1013,10.81, , , ,957,3063
1014,10.82, , , ,957,3062
1015,10.83, , , ,957,3063
1016,10.84, , , ,957,3061
1017,10.85, , , ,957,3062
1018,10.86, , , ,957,3063
1019,10.87, , , ,957,3063
1020,10.88, , , ,957,3062
1021,10.89, , , ,957,3064
1022,10.9, , , ,957,3063
1023,10.91, , , ,957,3063
1024,10.92, , , ,957,3063
1025,10.93, , , ,957,3062
1026,10.94, , , ,957,3064
1027,10.95, , , ,957,3061
1028,10.96, , , ,957,3062
1029,10.97, , , ,957,3064
1030,10.98, , , ,957,3064
1031,10.99, , , ,957,3063
1032,11, , , ,957,3064
1033,11.01, , , ,957,3063
1034,11.02, , , ,957,3062
1035,11.03, , , ,957,3062
1036,11.04, , , ,957,3063
1037,11.05, , , ,957,3063
1038,11.06, , , ,957,3064
1039,11.07, , , ,957,3061
1040,11.08, , , ,957,3064
1041,11.09, , , ,957,3064
1042,11.1, , , ,957,3062
1043,11.11, , , ,957,3063
1044,11.12, , , ,957,3063
1045,11.13, , , ,957,3062
1046,11.14, , , ,957,3063
1047,11.15, , , ,957,3063
1048,11.16, , , ,957,3063
1049,11.17, , , ,957,3063
1050,11.18, , , ,957,3062
1051,11.19, , , ,957,3064
1052,11.2, , , ,957,3062
1053,11.21, , , ,957,3062
1054,11.22, , , ,957,3063
1055,11.23, , , ,957,3067
1056,11.24, , , ,957,3063
1057,11.25, , , ,957,3063
1058,11.26, , , ,957,3063
1059,11.27, , , ,957,3064
1060,11.28, , , ,957,3064
1061,11.29, , , ,957,3061
1062,11.3, , , ,957,3062
1063,11.31, , , ,957,3063
1064,11.32, , , ,957,3063
1065,11.33, , , ,957,3064
1066,11.34, , , ,957,3064
1067,11.35, , , ,957,3063
1068,11.36, , , ,957,3063
1069,11.37, , , ,957,3063
1070,11.38, , , ,957,3062
1071,11.39, , , ,957,3064
1072,11.4, , , ,957,3063
1073,11.41, , , ,957,3064
1074,11.42, , , ,957,3064
1075,11.43, , , ,957,3062
1076,11.44, , , ,957,3063
1077,11.45, , , ,957,3064
1078,11.46, , , ,957,3063
1079,11.47, , , ,957,3064
1080,11.48, , , ,957,3063
1081,11.49, , , ,957,3063
1082,11.5, , , ,957,3063
1083,11.51, , , ,957,3063
1084,11.52, , , ,957,3062
1085,11.53, , , ,957,3064
1086,11.54, , , ,957,3063
1087,11.55, , , ,957,3063
1088,11.56, , , ,957,3062
1089,11.57, , , ,957,3063
1090,11.58, , , ,957,3064
1091,11.59, , , ,957,3064
1092,11.6, , , ,957,3063
1093,11.61, , , ,957,3063
1094,11.62, , , ,957,3064
1095,11.63, , , ,957,3062
1096,11.64, , , ,957,3065
1097,11.65, , , ,957,3063
1098,11.66, , , ,957,3062
1099,11.67, , , ,957,3064
1100,11.68, , , ,957,3063
1101,11.69, , , ,957,3063
1102,11.7, , , ,957,3063
1103,11.71, , , ,957,3063
1104,11.72, , , ,957,3065
1105,11.73, , , ,957,3064
1106,11.74, , , ,957,3063
1107,11.75, , , ,957,3064
1108,11.76, , , ,957,3063
1109,11.77, , , ,957,3063
1110,11.78, , , ,957,3063
1111,11.79, , , ,957,3063
1112,11.8, , , ,957,3062
1113,11.81, , , ,957,3063
1114,11.82, , , ,957,3063
1115,11.83, , , ,957,3063
1116,11.84, , , ,957,3063
1117,11.85, , , ,957,3062
1118,11.86, , , ,957,3063
1119,11.87, , , ,957,3063
1120,11.88, , , ,957,3064
1121,11.89, , , ,957,3063
1122,11.9, , , ,957,3064
1123,11.91, , , ,957,3063
1124,11.92, , , ,957,3063
1125,11.93, , , ,957,3063
1126,11.94, , , ,957,3063
1127,11.95, , , ,957,3063
1128,11.96, , , ,957,3063
1129,11.97, , , ,957,3063
1130,11.98, , , ,957,3063
1131,11.99, , , ,957,3063
1132,12, , , ,957,3063
1133,12.01, , , ,957,3063
1134,12.02, , , ,957,3063
1135,12.03, , , ,957,3064
1136,12.04, , , ,957,3063
1137,12.05, , , ,957,3063
1138,12.06, , , ,957,3063
1139,12.07, , , ,957,3063
1140,12.08, , , ,957,3063
1141,12.09, , , ,957,3063
1142,12.1, , , ,957,3062
1143,12.11, , , ,957,3063
1144,12.12, , , ,957,3063
1145,12.13, , , ,957,3063
1146,12.14, , , ,957,3062
1147,12.15, , , ,957,3063
1148,12.16, , , ,957,3063
1149,12.17, , , ,957,3063
1150,12.18, , , ,957,3063
1151,12.19, , , ,957,3063
1152,12.2, , , ,957,3063
1153,12.21, , , ,957,3062
1154,12.22, , , ,957,3063
1155,12.23, , , ,957,3063
1156,12.24, , , ,957,3064
1157,12.25, , , ,957,3063
1158,12.26, , , ,957,3063
1159,12.27, , , ,957,3062
1160,12.28, , , ,957,3063
1161,12.29, , , ,957,3063
1162,12.3, , , ,957,3063
1163,12.31, , , ,957,3062
1164,12.32, , , ,957,3063
1165,12.33, , , ,957,3062
1166,12.34, , , ,957,3063
1167,12.35, , , ,957,3064
1168,12.36, , , ,957,3063
1169,12.37, , , ,957,3063
1170,12.38, , , ,957,3064
1171,12.39, , , ,957,3063
1172,12.4, , , ,957,3063
1173,12.41, , , ,957,3063
1174,12.42, , , ,957,3063
1175,12.43, , , ,957,3062
1176,12.44, , , ,957,3062
1177,12.45, , , ,957,3063
1178,12.46, , , ,957,3064
1179,12.47, , , ,957,3063
1180,12.48, , , ,957,3064
1181,12.49, , , ,957,3064
1182,12.5, , , ,957,3062
1183,12.51, , , ,957,3062
1184,12.52, , , ,957,3064
1185,12.53, , , ,957,3063
1186,12.54, , , ,957,3064
1187,12.55, , , ,957,3063
1188,12.56, , , ,957,3063
1189,12.57, , , ,957,3063
1190,12.58, , , ,957,3064
1191,12.59, , , ,957,3063
1192,12.6, , , ,957,3063
1193,12.61, , , ,957,3063
1194,12.62, , , ,957,3063
1195,12.63, , , ,957,3063
1196,12.64, , , ,957,3063
1197,12.65, , , ,957,3063
1198,12.66, , , ,957,3063
1199,12.67, , , ,957,3064
1200,12.68, , , ,957,3063
1201,12.69, , , ,957,3064
1202,12.7, , , ,957,3064
1203,12.71, , , ,957,3064
1204,12.72, , , ,957,3063
1205,12.73, , , ,957,3063
1206,12.74, , , ,957,3062
1207,12.75, , , ,957,3063
1208,12.76, , , ,957,3062
1209,12.77, , , ,957,3063
1210,12.78, , , ,957,3064
1211,12.79, , , ,957,3063
1212,12.8, , , ,957,3063
1213,12.81, , , ,957,3063
1214,12.82, , , ,957,3064
1215,12.83, , , ,957,3064
1216,12.84, , , ,957,3062
1217,12.85, , , ,957,3063
1218,12.86, , , ,957,3063
1219,12.87, , , ,957,3063
1220,12.88, , , ,957,3064
1221,12.89, , , ,957,3063
1222,12.9, , , ,957,3062
1223,12.91, , , ,957,3061
1224,12.92, , , ,957,3062
1225,12.93, , , ,957,3063
1226,12.94, , , ,957,3063
1227,12.95, , , ,957,3063
1228,12.96, , , ,957,3063
1229,12.97, , , ,957,3062
1230,12.98, , , ,957,3065
1231,12.99, , , ,957,3063
1232,13, , , ,957,3064
1233,13.01, , , ,957,3063
1234,13.02, , , ,957,3063
1235,13.03, , , ,957,3062
1236,13.04, , , ,957,3063
1237,13.05, , , ,957,3066
1238,13.06, , , ,957,3063
1239,13.07, , , ,957,3062
1240,13.08, , , ,957,3064
1241,13.09, , , ,957,3064
1242,13.1, , , ,957,3063
1243,13.11, , , ,957,3064
1244,13.12, , , ,957,3064
1245,13.13, , , ,957,3062
1246,13.14, , , ,957,3062
1247,13.15, , , ,957,3062
1248,13.16, , , ,957,3062
1249,13.17, , , ,957,3063
1250,13.18, , , ,957,3063
1251,13.19, , , ,957,3063
1252,13.2, , , ,957,3063
1253,13.21, , , ,957,3063
1254,13.22, , , ,957,3064
1255,13.23, , , ,957,3063
1256,13.24, , , ,957,3063
1257,13.25, , , ,957,3063
1258,13.26, , , ,957,3063
1259,13.27, , , ,957,3063
1260,13.28, , , ,957,3064
1261,13.29, , , ,957,3064
1262,13.3, , , ,957,3063
1263,13.31, , , ,957,3064
1264,13.32, , , ,957,3063
1265,13.33, , , ,957,3061
1266,13.34, , , ,957,3066
1267,13.35, , , ,957,3064
1268,13.36, , , ,957,3063
1269,13.37, , , ,957,3064
1270,13.38, , , ,957,3063
1271,13.39, , , ,957,3063
1272,13.4, , , ,957,3062
1273,13.41, , , ,957,3066
1274,13.42, , , ,957,3064
1275,13.43, , , ,957,3064
1276,13.44, , , ,957,3063
1277,13.45, , , ,957,3064
1278,13.46, , , ,957,3063
1279,13.47, , , ,957,3063
1280,13.48, , , ,957,3064
1281,13.49, , , ,957,3064
1282,13.5, , , ,957,3064
1283,13.51, , , ,957,3063
1284,13.52, , , ,957,3064
1285,13.53, , , ,957,3063
1286,13.54, , , ,957,3064
1287,13.55, , , ,957,3066
1288,13.56, , , ,957,3063
1289,13.57, , , ,957,3062
1290,13.58, , , ,957,3064
1291,13.59, , , ,957,3063
1292,13.6, , , ,957,3063
1293,13.61, , , ,957,3062
1294,13.62, , , ,957,3063
1295,13.63, , , ,957,3063
1296,13.64, , , ,957,3064
1297,13.65, , , ,957,3063
1298,13.66, , , ,957,3062
1299,13.67, , , ,957,3064
1300,13.68, , , ,957,3062
1301,13.69, , , ,957,3065
1302,13.7, , , ,957,3064
1303,13.71, , , ,957,3063
1304,13.72, , , ,957,3063
1305,13.73, , , ,957,3064
1306,13.74, , , ,957,3062
1307,13.75, , , ,957,3062
1308,13.76, , , ,957,3064
1309,13.77, , , ,957,3063
1310,13.78, , , ,957,3063
1311,13.79, , , ,957,3063
1312,13.8, , , ,957,3063
1313,13.81, , , ,957,3063
1314,13.82, , , ,957,3062
1315,13.83, , , ,957,3062
1316,13.84, , , ,957,3064
1317,13.85, , , ,957,3064
1318,13.86, , , ,957,3062
1319,13.87, , , ,957,3063
1320,13.88, , , ,957,3062
1321,13.89, , , ,957,3063
1322,13.9, , , ,957,3063
1323,13.91, , , ,957,3063
1324,13.92, , , ,957,3063
1325,13.93, , , ,957,3062
1326,13.94, , , ,957,3063
1327,13.95, , , ,957,3064
1328,13.96, , , ,957,3062
1329,13.97, , , ,957,3066
1330,13.98, , , ,957,3063
1331,13.99, , , ,957,3063
1332,14, , , ,957,3064
1333,14.01, , , ,957,3064
1334,14.02, , , ,957,3062
1335,14.03, , , ,957,3064
1336,14.04, , , ,957,3062
1337,14.05, , , ,957,3063
1338,14.06, , , ,957,3063
1339,14.07, , , ,957,3064
1340,14.08, , , ,957,3063
1341,14.09, , , ,957,3063
1342,14.1, , , ,957,3062
1343,14.11, , , ,957,3063
1344,14.12, , , ,957,3063
1345,14.13, , , ,957,3063
1346,14.14, , , ,957,3064
1347,14.15, , , ,957,3064
1348,14.16, , , ,957,3063
1349,14.17, , , ,957,3063
1350,14.18, , , ,957,3064
1351,14.19, , , ,957,3063
1352,14.2, , , ,957,3063
1353,14.21, , , ,957,3061
1354,14.22, , , ,957,3064
1355,14.23, , , ,957,3065
1356,14.24, , , ,957,3062
1357,14.25, , , ,957,3062
1358,14.26, , , ,957,3064
1359,14.27, , , ,957,3064
1360,14.28, , , ,957,3063
1361,14.29, , , ,957,3064
1362,14.3, , , ,957,3063
1363,14.31, , , ,957,3062
1364,14.32, , , ,957,3063
1365,14.33, , , ,957,3064
1366,14.34, , , ,957,3063
1367,14.35, , , ,957,3063
1368,14.36, , , ,957,3063
1369,14.37, , , ,957,3063
1370,14.38, , , ,957,3063
1371,14.39, , , ,957,3062
1372,14.4, , , ,957,3063
1373,14.41, , , ,957,3063
1374,14.42, , , ,957,3062
1375,14.43, , , ,957,3064
1376,14.44, , , ,957,3064
1377,14.45, , , ,957,3063
1378,14.46, , , ,957,3063
1379,14.47, , , ,957,3063
1380,14.48, , , ,957,3064
1381,14.49, , , ,957,3062
1382,14.5, , , ,957,3063
1383,14.51, , , ,957,3064
1384,14.52, , , ,957,3062
1385,14.53, , , ,957,3062
1386,14.54, , , ,957,3064
1387,14.55, , , ,957,3063
1388,14.56, , , ,957,3062
1389,14.57, , , ,957,3063
1390,14.58, , , ,957,3062
1391,14.59, , , ,957,3062
1392,14.6, , , ,957,3061
1393,14.61, , , ,957,3063
1394,14.62, , , ,957,3064
1395,14.63, , , ,957,3063
1396,14.64, , , ,957,3063
1397,14.65, , , ,957,3064
1398,14.66, , , ,957,3064
1399,14.67, , , ,957,3064
1400,14.68, , , ,957,3063
1401,14.69, , , ,957,3064
1402,14.7, , , ,957,3062
1403,14.71, , , ,957,3063
1404,14.72, , , ,957,3063
1405,14.73, , , ,957,3062
1406,14.74, , , ,957,3062
1407,14.75, , , ,957,3063
1408,14.76, , , ,957,3063
1409,14.77, , , ,957,3063
1410,14.78, , , ,957,3063
1411,14.79, , , ,957,3064
1412,14.8, , , ,957,3063
1413,14.81, , , ,957,3064
1414,14.82, , , ,957,3064
1415,14.83, , , ,957,3063
1416,14.84, , , ,957,3063
1417,14.85, , , ,957,3063
1418,14.86, , , ,957,3063
1419,14.87, , , ,957,3063
1420,14.88, , , ,957,3062
1421,14.89, , , ,957,3064
1422,14.9, , , ,957,3062
1423,14.91, , , ,957,3063
1424,14.92, , , ,957,3062
1425,14.93, , , ,957,3064
1426,14.94, , , ,957,3063
1427,14.95, , , ,957,3061
1428,14.96, , , ,957,3062
1429,14.97, , , ,957,3064
1430,14.98, , , ,957,3064
1431,14.99, , , ,957,3064
1432,15, , , ,957,3063
1433,15.01, , , ,957,3062
1434,15.02, , , ,957,3063
1435,15.03, , , ,957,3064
1436,15.04, , , ,957,3064
1437,15.05, , , ,957,3063
1438,15.06, , , ,957,3063
1439,15.07, , , ,957,3063
1440,15.08, , , ,957,3062
1441,15.09, , , ,957,3062
1442,15.1, , , ,957,3063
1443,15.11, , , ,957,3063
1444,15.12, , , ,957,3063
1445,15.13, , , ,957,3063
1446,15.14, , , ,957,3064
1447,15.15, , , ,957,3065
1448,15.16, , , ,957,3061
1449,15.17, , , ,957,3062
1450,15.18, , , ,957,3063
1451,15.19, , , ,957,3061
1452,15.2, , , ,957,3063
1453,15.21, , , ,957,3063
1454,15.22, , , ,957,3064
1455,15.23, , , ,957,3063
1456,15.24, , , ,957,3063
1457,15.25, , , ,957,3063
1458,15.26, , , ,957,3063
1459,15.27, , , ,957,3063
1460,15.28, , , ,957,3063
1461,15.29, , , ,957,3064
1462,15.3, , , ,957,3062
1463,15.31, , , ,957,3063
1464,15.32, , , ,957,3063
1465,15.33, , , ,957,3063
1466,15.34, , , ,957,3063
1467,15.35, , , ,957,3063
1468,15.36, , , ,957,3063
1469,15.37, , , ,957,3063
1470,15.38, , , ,957,3062
1471,15.39, , , ,957,3063
1472,15.4, , , ,957,3062
1473,15.41, , , ,957,3063
1474,15.42, , , ,957,3063
1475,15.43, , , ,957,3063
1476,15.44, , , ,957,3063
1477,15.45, , , ,957,3065
1478,15.46, , , ,957,3063
1479,15.47, , , ,957,3063
1480,15.48, , , ,957,3064
1481,15.49, , , ,957,3063
1482,15.5, , , ,957,3065
1483,15.51, , , ,957,3063
1484,15.52, , , ,957,3061
1485,15.53, , , ,957,3063
1486,15.54, , , ,957,3063
1487,15.55, , , ,957,3062
1488,15.56, , , ,957,3062
1489,15.57, , , ,957,3063
1490,15.58, , , ,957,3063
1491,15.59, , , ,957,3063
1492,15.6, , , ,957,3064
1493,15.61, , , ,957,3063
1494,15.62, , , ,957,3063
1495,15.63, , , ,957,3064
1496,15.64, , , ,957,3064
1497,15.65, , , ,957,3062
1498,15.66, , , ,957,3064
1499,15.67, , , ,957,3063
1500,15.68, , , ,957,3063
1501,15.69, , , ,957,3063
1502,15.7, , , ,957,3063
1503,15.71, , , ,957,3062
1504,15.72, , , ,957,3064
1505,15.73, , , ,957,3064
1506,15.74, , , ,957,3062
1507,15.75, , , ,957,3064
1508,15.76, , , ,957,3063
1509,15.77, , , ,957,3063
1510,15.78, , , ,957,3063
1511,15.79, , , ,957,3063
1512,15.8, , , ,957,3064
1513,15.81, , , ,957,3062
1514,15.82, , , ,957,3065
1515,15.83, , , ,957,3063
1516,15.84, , , ,957,3062
1517,15.85, , , ,957,3064
1518,15.86, , , ,957,3061
1519,15.87, , , ,957,3064
1520,15.88, , , ,957,3064
1521,15.89, , , ,957,3063
1522,15.9, , , ,957,3062
1523,15.91, , , ,957,3063
1524,15.92, , , ,957,3064
1525,15.93, , , ,957,3063
1526,15.94, , , ,957,3062
1527,15.95, , , ,957,3063
1528,15.96, , , ,957,3064
1529,15.97, , , ,957,3063
1530,15.98, , , ,957,3063
1531,15.99, , , ,957,3063
1532,16, , , ,957,3063
1533,16.01, , , ,957,3063
1534,16.02, , , ,957,3063
1535,16.03, , , ,957,3063
1536,16.04, , , ,957,3063
1537,16.05, , , ,957,3063
1538,16.06, , , ,957,3063
1539,16.07, , , ,957,3063
1540,16.08, , , ,957,3062
1541,16.09, , , ,957,3063
1542,16.1, , , ,957,3063
1543,16.11, , , ,957,3064
1544,16.12, , , ,957,3063
1545,16.13, , , ,957,3064
1546,16.14, , , ,957,3064
1547,16.15, , , ,957,3063
1548,16.16, , , ,957,3063
1549,16.17, , , ,957,3063
1550,16.18, , , ,957,3063
1551,16.19, , , ,957,3062
1552,16.2, , , ,957,3062
1553,16.21, , , ,957,3065
1554,16.22, , , ,957,3065
1555,16.23, , , ,957,3065
1556,16.24, , , ,957,3064
1557,16.25, , , ,957,3064
1558,16.26, , , ,957,3063
1559,16.27, , , ,957,3064
1560,16.28, , , ,957,3063
1561,16.29, , , ,957,3063
1562,16.3, , , ,957,3063
1563,16.31, , , ,957,3064
1564,16.32, , , ,957,3064
1565,16.33, , , ,957,3062
1566,16.34, , , ,957,3063
1567,16.35, , , ,957,3064
1568,16.36, , , ,957,3063
1569,16.37, , , ,957,3062
1570,16.38, , , ,957,3064
1571,16.39, , , ,957,3064
1572,16.4, , , ,957,3063
1573,16.41, , , ,957,3064
1574,16.42, , , ,957,3063
1575,16.43, , , ,957,3063
1576,16.44, , , ,957,3065
1577,16.45, , , ,957,3064
1578,16.46, , , ,957,3063
1579,16.47, , , ,957,3062
1580,16.48, , , ,957,3063
1581,16.49, , , ,957,3063
1582,16.5, , , ,957,3063
1583,16.51, , , ,957,3063
1584,16.52, , , ,957,3063
1585,16.53, , , ,957,3063
1586,16.54, , , ,957,3062
1587,16.55, , , ,957,3064
1588,16.56, , , ,957,3064
1589,16.57, , , ,957,3063
1590,16.58, , , ,957,3062
1591,16.59, , , ,957,3063
1592,16.6, , , ,957,3063
1593,16.61, , , ,957,3061
1594,16.62, , , ,957,3063
1595,16.63, , , ,957,3063
1596,16.64, , , ,957,3063
1597,16.65, , , ,957,3063
1598,16.66, , , ,957,3063
1599,16.67, , , ,957,3063
1600,16.68, , , ,957,3063
1601,16.69, , , ,957,3064
1602,16.7, , , ,957,3063
1603,16.71, , , ,957,3063
1604,16.72, , , ,957,3063
1605,16.73, , , ,957,3062
1606,16.74, , , ,957,3064
1607,16.75, , , ,957,3062
1608,16.76, , , ,957,3063
1609,16.77, , , ,957,3064
1610,16.78, , , ,957,3064
1611,16.79, , , ,957,3065
1612,16.8, , , ,957,3064
1613,16.81, , , ,957,3064
1614,16.82, , , ,957,3064
1615,16.83, , , ,957,3064
1616,16.84, , , ,957,3064
1617,16.85, , , ,957,3063
1618,16.86, , , ,957,3063
1619,16.87, , , ,957,3063
1620,16.88, , , ,957,3064
1621,16.89, , , ,957,3063
1622,16.9, , , ,957,3063
1623,16.91, , , ,957,3063
1624,16.92, , , ,957,3064
1625,16.93, , , ,957,3062
1626,16.94, , , ,957,3064
1627,16.95, , , ,957,3063
1628,16.96, , , ,957,3062
1629,16.97, , , ,957,3063
1630,16.98, , , ,957,3064
1631,16.99, , , ,957,3063
1632,17, , , ,957,3062
1633,17.01, , , ,957,3063
1634,17.02, , , ,957,3064
1635,17.03, , , ,957,3062
1636,17.04, , , ,957,3063
1637,17.05, , , ,957,3062
1638,17.06, , , ,957,3064
1639,17.07, , , ,957,3062
1640,17.08, , , ,957,3064
1641,17.09, , , ,957,3064
1642,17.1, , , ,957,3062
1643,17.11, , , ,957,3064
1644,17.12, , , ,957,3064
1645,17.13, , , ,957,3063
1646,17.14, , , ,957,3063
1647,17.15, , , ,957,3064
1648,17.16, , , ,957,3062
1649,17.17, , , ,957,3062
1650,17.18, , , ,957,3064
1651,17.19, , , ,957,3065
1652,17.2, , , ,957,3062
1653,17.21, , , ,957,3063
1654,17.22, , , ,957,3062
1655,17.23, , , ,957,3064
1656,17.24, , , ,957,3062
1657,17.25, , , ,957,3062
1658,17.26, , , ,957,3064
1659,17.27, , , ,957,3063
1660,17.28, , , ,957,3063
1661,17.29, , , ,957,3063
1662,17.3, , , ,957,3064
1663,17.31, , , ,957,3063
1664,17.32, , , ,957,3062
1665,17.33, , , ,957,3064
1666,17.34, , , ,957,3063
1667,17.35, , , ,957,3062
1668,17.36, , , ,957,3063
1669,17.37, , , ,957,3064
1670,17.38, , , ,957,3062
1671,17.39, , , ,957,3063
1672,17.4, , , ,957,3061
1673,17.41, , , ,957,3063
1674,17.42, , , ,957,3063
1675,17.43, , , ,957,3064
1676,17.44, , , ,957,3064
1677,17.45, , , ,957,3063
1678,17.46, , , ,957,3063
1679,17.47, , , ,957,3062
1680,17.48, , , ,957,3063
1681,17.49, , , ,957,3062
1682,17.5, , , ,957,3063
1683,17.51, , , ,957,3063
1684,17.52, , , ,957,3062
1685,17.53, , , ,957,3062
1686,17.54, , , ,957,3063
1687,17.55, , , ,957,3064
1688,17.56, , , ,957,3064
1689,17.57, , , ,957,3063
1690,17.58, , , ,957,3063
1691,17.59, , , ,957,3064
1692,17.6, , , ,957,3063
1693,17.61, , , ,957,3064
1694,17.62, , , ,957,3064
1695,17.63, , , ,957,3063
1696,17.64, , , ,957,3063
1697,17.65, , , ,957,3063
1698,17.66, , , ,957,3062
1699,17.67, , , ,957,3063
1700,17.68, , , ,957,3064
1701,17.69, , , ,957,3064
1702,17.7, , , ,957,3061
1703,17.71, , , ,957,3063
1704,17.72, , , ,957,3064
1705,17.73, , , ,957,3063
1706,17.74, , , ,957,3062
1707,17.75, , , ,957,3062
1708,17.76, , , ,957,3063
1709,17.77, , , ,957,3063
1710,17.78, , , ,957,3064
1711,17.79, , , ,957,3063
1712,17.8, , , ,957,3062
1713,17.81, , , ,957,3062
1714,17.82, , , ,957,3061
1715,17.83, , , ,957,3063
1716,17.84, , , ,957,3064
1717,17.85, , , ,957,3063
1718,17.86, , , ,957,3064
1719,17.87, , , ,957,3062
1720,17.88, , , ,957,3063
1721,17.89, , , ,957,3063
1722,17.9, , , ,957,3064
1723,17.91, , , ,957,3063
1724,17.92, , , ,957,3064
1725,17.93, , , ,957,3064
1726,17.94, , , ,957,3064
1727,17.95, , , ,957,3063
1728,17.96, , , ,957,3063
1729,17.97, , , ,957,3063
1730,17.98, , , ,957,3062
1731,17.99, , , ,957,3063
1732,18, , , ,957,3064
1733,18.01, , , ,957,3065
1734,18.02, , , ,957,3063
1735,18.03, , , ,957,3063
1736,18.04, , , ,957,3064
1737,18.05, , , ,957,3062
1738,18.06, , , ,957,3063
1739,18.07, , , ,957,3064
1740,18.08, , , ,957,3063
1741,18.09, , , ,957,3063
1742,18.1, , , ,957,3061
1743,18.11, , , ,957,3064
1744,18.12, , , ,957,3064
1745,18.13, , , ,957,3064
1746,18.14, , , ,957,3063
1747,18.15, , , ,957,3065
1748,18.16, , , ,957,3063
1749,18.17, , , ,957,3064
1750,18.18, , , ,957,3063
1751,18.19, , , ,957,3062
1752,18.2, , , ,957,3063
1753,18.21, , , ,957,3063
1754,18.22, , , ,957,3063
1755,18.23, , , ,957,3063
1756,18.24, , , ,957,3064
1757,18.25, , , ,957,3064
1758,18.26, , , ,957,3063
1759,18.27, , , ,957,3063
1760,18.28, , , ,957,3062
1761,18.29, , , ,957,3064
1762,18.3, , , ,957,3062
1763,18.31, , , ,957,3062
1764,18.32, , , ,957,3063
1765,18.33, , , ,957,3063
1766,18.34, , , ,957,3063
1767,18.35, , , ,957,3062
1768,18.36, , , ,957,3063
1769,18.37, , , ,957,3063
1770,18.38, , , ,957,3063
1771,18.39, , , ,957,3063
1772,18.4, , , ,957,3063
1773,18.41, , , ,957,3063
1774,18.42, , , ,957,3064
1775,18.43, , , ,957,3064
1776,18.44, , , ,957,3063
1777,18.45, , , ,957,3062
1778,18.46, , , ,957,3062
1779,18.47, , , ,957,3064
1780,18.48, , , ,957,3063
1781,18.49, , , ,957,3063
1782,18.5, , , ,957,3063
1783,18.51, , , ,957,3063
1784,18.52, , , ,957,3064
1785,18.53, , , ,957,3063
1786,18.54, , , ,957,3061
1787,18.55, , , ,957,3062
1788,18.56, , , ,957,3062
1789,18.57, , , ,957,3063
1790,18.58, , , ,957,3064
1791,18.59, , , ,957,3062
1792,18.6, , , ,957,3062
1793,18.61, , , ,957,3063
1794,18.62, , , ,957,3063
1795,18.63, , , ,957,3063
1796,18.64, , , ,957,3062
1797,18.65, , , ,957,3063
1798,18.66, , , ,957,3064
1799,18.67, , , ,957,3064
1800,18.68, , , ,957,3063
1801,18.69, , , ,957,3063
1802,18.7, , , ,957,3063
1803,18.71, , , ,957,3063
1804,18.72, , , ,957,3063
1805,18.73, , , ,957,3064
1806,18.74, , , ,957,3063
1807,18.75, , , ,957,3065
1808,18.76, , , ,957,3062
1809,18.77, , , ,957,3064
1810,18.78, , , ,957,3062
1811,18.79, , , ,957,3063
1812,18.8, , , ,957,3063
1813,18.81, , , ,957,3062
1814,18.82, , , ,957,3064
1815,18.83, , , ,957,3063
1816,18.84, , , ,957,3064
1817,18.85, , , ,957,3065
1818,18.86, , , ,957,3063
1819,18.87, , , ,957,3063
1820,18.88, , , ,957,3064
1821,18.89, , , ,957,3065
1822,18.9, , , ,957,3064
1823,18.91, , , ,957,3063
1824,18.92, , , ,957,3064
1825,18.93, , , ,957,3062
1826,18.94, , , ,957,3063
1827,18.95, , , ,957,3063
1828,18.96, , , ,957,3064
1829,18.97, , , ,957,3062
1830,18.98, , , ,957,3063
1831,18.99, , , ,957,3063
1832,19, , , ,957,3064
1833,19.01, , , ,957,3063
1834,19.02, , , ,957,3064
1835,19.03, , , ,957,3065
1836,19.04, , , ,957,3062
1837,19.05, , , ,957,3063
1838,19.06, , , ,957,3063
